"time_period","time_identifier","geographic_level","country_code","country_name","provider_ukprn","provider_name","tariff_grouping","mean_tariff"
200910,"Academic year","Provider","K02000001","United Kingdom",10037449,"University of St Mark and St John","Low","208.57"
200910,"Academic year","Provider","K02000001","United Kingdom",10014001,"University of Suffolk","Low","195.48"
200910,"Academic year","Provider","K02000001","United Kingdom",10007162,"University of the Arts, London","Low","235.35"
200910,"Academic year","Provider","K02000001","United Kingdom",10007114,"University of the Highlands and Islands","c","c"
200910,"Academic year","Provider","K02000001","United Kingdom",10007164,"University of the West of England, Bristol","Low","235.19"
200910,"Academic year","Provider","K02000001","United Kingdom",10007858,"University of Wales Trinity Saint David","Low","214.84"
200910,"Academic year","Provider","K02000001","United Kingdom",10007139,"University of Worcester","Low","230.35"
200910,"Academic year","Provider","K02000001","United Kingdom",10007657,"Writtle University College","c","c"
200910,"Academic year","Provider","K02000001","United Kingdom",10007713,"York St John University","Low","236.21"
201011,"Academic year","Provider","K02000001","United Kingdom",10007856,"Aberystwyth University","Medium","258.51"
201011,"Academic year","Provider","K02000001","United Kingdom",10000291,"Anglia Ruskin University","Low","206.49"
201011,"Academic year","Provider","K02000001","United Kingdom",10007759,"Aston University","Medium","314.05"
201011,"Academic year","Provider","K02000001","United Kingdom",10007857,"Bangor University","Low","249.59"
201011,"Academic year","Provider","K02000001","United Kingdom",10000571,"Bath Spa University","Medium","263.77"
201011,"Academic year","Provider","K02000001","United Kingdom",10007760,"Birkbeck College","Low","249.52"
201011,"Academic year","Provider","K02000001","United Kingdom",10007140,"Birmingham City University","Low","243.87"
201011,"Academic year","Provider","K02000001","United Kingdom",10007811,"Bishop Grosseteste University","Low","225.36"
201011,"Academic year","Provider","K02000001","United Kingdom",10000824,"Bournemouth University","Medium","270.99"
201011,"Academic year","Provider","K02000001","United Kingdom",10000961,"Brunel University London","Medium","289.42"
201011,"Academic year","Provider","K02000001","United Kingdom",10000975,"Buckinghamshire New University","Low","212.46"
201011,"Academic year","Provider","K02000001","United Kingdom",10001143,"Canterbury Christ Church University","Low","224.94"
201011,"Academic year","Provider","K02000001","United Kingdom",10007854,"Cardiff Metropolitan University","Low","231.61"
201011,"Academic year","Provider","K02000001","United Kingdom",10007814,"Cardiff University","High","334.34"
201011,"Academic year","Provider","K02000001","United Kingdom",10001478,"City, University of London","Medium","295.11"
201011,"Academic year","Provider","K02000001","United Kingdom",10007761,"Courtauld Institute of Art","High","363.73"
201011,"Academic year","Provider","K02000001","United Kingdom",10001726,"Coventry University","Low","248.33"
201011,"Academic year","Provider","K02000001","United Kingdom",10001883,"De Montfort University","Low","246.65"
201011,"Academic year","Provider","K02000001","United Kingdom",10007823,"Edge Hill University","Low","231.56"
201011,"Academic year","Provider","K02000001","United Kingdom",10007824,"Edinburgh College of Art","c","c"
201011,"Academic year","Provider","K02000001","United Kingdom",10007772,"Edinburgh Napier University","Medium","273.19"
201011,"Academic year","Provider","K02000001","United Kingdom",10008640,"Falmouth University","Low","248.26"
201011,"Academic year","Provider","K02000001","United Kingdom",10007762,"Glasgow Caledonian University","Medium","297.53"
201011,"Academic year","Provider","K02000001","United Kingdom",10002681,"Glasgow School of Art","High","340.42"
201011,"Academic year","Provider","K02000001","United Kingdom",10007833,"Glynd?r University","Low","197.87"
201011,"Academic year","Provider","K02000001","United Kingdom",10002718,"Goldsmiths College","Medium","287.11"
201011,"Academic year","Provider","K02000001","United Kingdom",10007825,"Guildhall School of Music and Drama","High","322.16"
201011,"Academic year","Provider","K02000001","United Kingdom",10040812,"Harper Adams University","Medium","259.72"
201011,"Academic year","Provider","K02000001","United Kingdom",10007764,"Heriot-Watt University","High","325.22"
201011,"Academic year","Provider","K02000001","United Kingdom",10007765,"Heythrop College","Medium","286.57"
201011,"Academic year","Provider","K02000001","United Kingdom",10003270,"Imperial College of Science, Technology and Medicine","High","388.44"
201011,"Academic year","Provider","K02000001","United Kingdom",10007766,"Institute of Education","c","c"
201011,"Academic year","Provider","K02000001","United Kingdom",10007767,"Keele University","Medium","277.72"
201011,"Academic year","Provider","K02000001","United Kingdom",10003645,"King's College London","High","348.34"
201011,"Academic year","Provider","K02000001","United Kingdom",10003678,"Kingston University","Low","236.26"
201011,"Academic year","Provider","K02000001","United Kingdom",10003861,"Leeds Beckett University","Low","224.92"
201011,"Academic year","Provider","K02000001","United Kingdom",10003856,"Leeds College of Music","Medium","281.03"
201011,"Academic year","Provider","K02000001","United Kingdom",10003863,"Leeds Trinity University","Low","239.81"
201011,"Academic year","Provider","K02000001","United Kingdom",10003956,"Liverpool Hope University","Medium","260.63"
201011,"Academic year","Provider","K02000001","United Kingdom",10003957,"Liverpool John Moores University","Low","249.55"
201011,"Academic year","Provider","K02000001","United Kingdom",10004048,"London Metropolitan University","Low","199.88"
201011,"Academic year","Provider","K02000001","United Kingdom",10004063,"London School of Economics and Political Science","High","373.7"
201011,"Academic year","Provider","K02000001","United Kingdom",10004078,"London South Bank University","Low","189.63"
201011,"Academic year","Provider","K02000001","United Kingdom",10004113,"Loughborough University","High","319.75"
201011,"Academic year","Provider","K02000001","United Kingdom",10004351,"Middlesex University","Low","200.21"
201011,"Academic year","Provider","K02000001","United Kingdom",10007799,"Newcastle University","High","335.64"
201011,"Academic year","Provider","K02000001","United Kingdom",10007832,"Newman University","Low","220.27"
201011,"Academic year","Provider","K02000001","United Kingdom",10004775,"Norwich University of the Arts","Medium","263.23"
201011,"Academic year","Provider","K02000001","United Kingdom",10004930,"Oxford Brookes University","Medium","273.57"
201011,"Academic year","Provider","K02000001","United Kingdom",10005337,"Queen Margaret University, Edinburgh","Medium","293.17"
201011,"Academic year","Provider","K02000001","United Kingdom",10007775,"Queen Mary University of London","High","320.76"
201011,"Academic year","Provider","K02000001","United Kingdom",10005343,"Queen's University Belfast","High","333.1"
201011,"Academic year","Provider","K02000001","United Kingdom",10005389,"Ravensbourne University London","Low","237.46"
201011,"Academic year","Provider","K02000001","United Kingdom",10007776,"Roehampton University","Low","232.11"
201011,"Academic year","Provider","K02000001","United Kingdom",10005523,"Rose Bruford College of Theatre and Performance","Medium","280.31"
201011,"Academic year","Provider","K02000001","United Kingdom",10007835,"Royal Academy of Music","Medium","291.68"
201011,"Academic year","Provider","K02000001","United Kingdom",10005545,"Royal Agricultural University","Low","249.79"
201011,"Academic year","Provider","K02000001","United Kingdom",10007778,"Royal College of Music","Medium","282.48"
201011,"Academic year","Provider","K02000001","United Kingdom",10005561,"Royal Conservatoire of Scotland","Medium","293.98"
201011,"Academic year","Provider","K02000001","United Kingdom",10005553,"Royal Holloway and Bedford New College","High","320.6"
201011,"Academic year","Provider","K02000001","United Kingdom",10007837,"Royal Northern College of Music","Medium","288.28"
201011,"Academic year","Provider","K02000001","United Kingdom",10005790,"Sheffield Hallam University","Medium","253.97"
201011,"Academic year","Provider","K02000001","United Kingdom",10007780,"SOAS University of London","High","332.59"
201011,"Academic year","Provider","K02000001","United Kingdom",10006022,"Solent University","Low","229.29"
201011,"Academic year","Provider","K02000001","United Kingdom",10005700,"SRUC","Low","211.17"
201011,"Academic year","Provider","K02000001","United Kingdom",10007782,"St George's, University of London","Medium","318.44"
201011,"Academic year","Provider","K02000001","United Kingdom",10008026,"St Mary's University College","Medium","312.65"
201011,"Academic year","Provider","K02000001","United Kingdom",10007843,"St Mary's University, Twickenham","Low","243.56"
201011,"Academic year","Provider","K02000001","United Kingdom",10006299,"Staffordshire University","Low","207.36"
201011,"Academic year","Provider","K02000001","United Kingdom",10008010,"Stranmillis University College","Medium","296.59"
201011,"Academic year","Provider","K02000001","United Kingdom",10007846,"Swansea Metropolitan University","Low","194.64"
201011,"Academic year","Provider","K02000001","United Kingdom",10007855,"Swansea University","Medium","286.88"
201011,"Academic year","Provider","K02000001","United Kingdom",10007161,"Teesside University","Low","233.86"
201011,"Academic year","Provider","K02000001","United Kingdom",10000385,"The Arts University Bournemouth","Medium","260.03"
201011,"Academic year","Provider","K02000001","United Kingdom",10003945,"The Liverpool Institute for Performing Arts","Medium","256.85"
