"time_period","time_identifier","geographic_level","country_code","country_name","gender","fsm_status","ethnicity_major","ethnicity_minor","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
201011,"Academic year","National","E92000001","England","Female","All Other Pupils","Total","Total",41.5,10.3,107040,26520,257981
201011,"Academic year","National","E92000001","England","Female","Total","White","White - British",36.3,8.9,87728,21479,241753
201011,"Academic year","National","E92000001","England","Female","Total","White","White - Irish",44.7,14.6,498,162,1113
201011,"Academic year","National","E92000001","England","Female","Total","White","Traveller of Irish Heritage",3.8,1.3,3,1,78
201011,"Academic year","National","E92000001","England","Female","Total","White","Gypsy / Roma",2.6,1.6,5,3,189
201011,"Academic year","National","E92000001","England","Female","Total","White","Any Other White Background",45.5,13,2939,838,6460
201011,"Academic year","National","E92000001","England","Female","Total","White","Total",36.5,9,91173,22483,249593
201011,"Academic year","National","E92000001","England","Female","Total","Mixed","White and Black Caribbean",34.4,5.3,999,155,2907
201011,"Academic year","National","E92000001","England","Female","Total","Mixed","White and Black African",43.3,10.1,299,70,690
201011,"Academic year","National","E92000001","England","Female","Total","Mixed","White and Asian",54.5,16.4,774,233,1420
201011,"Academic year","National","E92000001","England","Female","Total","Mixed","Any Other Mixed Background",47.8,13,1215,331,2543
201011,"Academic year","National","E92000001","England","Female","Total","Mixed","Total",43.5,10.4,3287,789,7560
201011,"Academic year","National","E92000001","England","Female","Total","Asian","Indian",72.4,18.6,4740,1220,6550
201011,"Academic year","National","E92000001","England","Female","Total","Asian","Pakistani",50.2,7.4,3493,512,6964
201011,"Academic year","National","E92000001","England","Female","Total","Asian","Bangladeshi",53.1,7.9,1541,229,2902
201011,"Academic year","National","E92000001","England","Female","Total","Asian","Any Other Asian Background",63.5,16.6,1492,391,2351
201011,"Academic year","National","E92000001","England","Female","Total","Asian","Total",60,12.5,11266,2352,18767
201011,"Academic year","National","E92000001","England","Female","Total","Black","Black Caribbean",45.1,4.4,1942,189,4307
201011,"Academic year","National","E92000001","England","Female","Total","Black","Black - African",60,9,3463,517,5773
201011,"Academic year","National","E92000001","England","Female","Total","Black","Any Other Black Background",45,5.4,564,68,1253
201011,"Academic year","National","E92000001","England","Female","Total","Black","Total",52.7,6.8,5969,774,11333
201011,"Academic year","National","E92000001","England","Female","Total","Chinese","Chinese",75.3,33.5,816,363,1084
201011,"Academic year","National","E92000001","England","Female","Total","Any Other Ethnic Group","Any Other Ethnic Group",51,12.6,1280,315,2509
201011,"Academic year","National","E92000001","England","Female","Total","Unknown","Unknown",34.3,9,1883,493,5490
201011,"Academic year","National","E92000001","England","Female","Total","Total","Total",39,9.3,115674,27569,296336
201011,"Academic year","National","E92000001","England","Male","Free School Meals","White","White - British",9.5,1.1,2441,286,25785
201011,"Academic year","National","E92000001","England","Male","Free School Meals","White","White - Irish",11.7,1.2,20,2,171
201011,"Academic year","National","E92000001","England","Male","Free School Meals","White","Traveller of Irish Heritage",0,0,0,0,39
201011,"Academic year","National","E92000001","England","Male","Free School Meals","White","Gypsy / Roma",5.3,1.3,4,1,76
201011,"Academic year","National","E92000001","England","Male","Free School Meals","White","Any Other White Background",28,4.1,305,45,1090
201011,"Academic year","National","E92000001","England","Male","Free School Meals","White","Total",10.2,1.2,2770,334,27161
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Mixed","White and Black Caribbean",13.3,1.3,92,9,692
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Mixed","White and Black African",21.1,3.3,32,5,152
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Mixed","White and Asian",24.5,5.5,54,12,220
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Mixed","Any Other Mixed Background",20.5,4.2,98,20,478
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Mixed","Total",17.9,3,276,46,1542
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Asian","Indian",46.3,7.6,341,56,736
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Asian","Pakistani",34.7,4.4,903,115,2600
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Asian","Bangladeshi",39.7,5,577,73,1453
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Asian","Any Other Asian Background",39.7,7,211,37,532
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Asian","Total",38.2,5.3,2032,281,5321
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Black","Black Caribbean",22.3,1.1,208,10,933
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Black","Black - African",39.2,3.6,769,70,1960
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Black","Any Other Black Background",21.8,2.5,78,9,357
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Black","Total",32.5,2.7,1055,89,3250
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Chinese","Chinese",58.2,14.5,64,16,110
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Any Other Ethnic Group","Any Other Ethnic Group",38.5,5.9,368,56,955
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Unknown","Unknown",14,2.3,110,18,783
201011,"Academic year","National","E92000001","England","Male","Free School Meals","Total","Total",17.1,2.1,6675,840,39122
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","White","White - British",31.3,8.3,70163,18556,223871
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","White","White - Irish",42.6,15.5,406,148,953
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","White","Traveller of Irish Heritage",4.4,0,2,0,45
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","White","Gypsy / Roma",4.7,0,5,0,107
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","White","Any Other White Background",39.2,12,2199,675,5616
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","White","Total",31.6,8.4,72775,19379,230592
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","White and Black Caribbean",23.5,4.7,482,96,2053
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","White and Black African",44.7,9.2,234,48,523
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","White and Asian",50.9,16.6,612,200,1202
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","Any Other Mixed Background",40.9,11.3,845,233,2066
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","Total",37.2,9.9,2173,577,5844
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Indian",65.2,17.9,3956,1088,6068
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Pakistani",46.2,7.1,2308,357,4994
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Bangladeshi",49.2,8.4,677,116,1375
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Any Other Asian Background",49.6,15.7,1034,327,2086
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Total",54.9,13,7975,1888,14523
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Black Caribbean",31,2.6,971,80,3136
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Black - African",53.8,6.9,2003,258,3721
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Any Other Black Background",35.5,4.4,379,47,1067
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Total",42.3,4.9,3353,385,7924
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Chinese","Chinese",72.8,32,701,308,963
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Any Other Ethnic Group","Any Other Ethnic Group",43.8,12.3,842,236,1924
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Unknown","Unknown",30.3,8,1635,429,5392
201011,"Academic year","National","E92000001","England","Male","All Other Pupils","Total","Total",33.5,8.7,89454,23202,267162
201011,"Academic year","National","E92000001","England","Male","Total","White","White - British",29.1,7.5,72604,18842,249656
201011,"Academic year","National","E92000001","England","Male","Total","White","White - Irish",37.9,13.3,426,150,1124
201011,"Academic year","National","E92000001","England","Male","Total","White","Traveller of Irish Heritage",2.4,0,2,0,84
201011,"Academic year","National","E92000001","England","Male","Total","White","Gypsy / Roma",4.9,0.5,9,1,183
201011,"Academic year","National","E92000001","England","Male","Total","White","Any Other White Background",37.3,10.7,2504,720,6706
201011,"Academic year","National","E92000001","England","Male","Total","White","Total",29.3,7.6,75545,19713,257753
201011,"Academic year","National","E92000001","England","Male","Total","Mixed","White and Black Caribbean",20.9,3.8,574,105,2745
201011,"Academic year","National","E92000001","England","Male","Total","Mixed","White and Black African",39.4,7.9,266,53,675
201011,"Academic year","National","E92000001","England","Male","Total","Mixed","White and Asian",46.8,14.9,666,212,1422
201011,"Academic year","National","E92000001","England","Male","Total","Mixed","Any Other Mixed Background",37.1,9.9,943,253,2544
