"time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","gender","fsm_status","ethnicity_major","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
201415,"Academic year","Regional","E92000001","England","E12000007","London","Total","Total","Asian",65.9,17.7,9169,2462,13915
201415,"Academic year","Regional","E92000001","England","E12000007","London","Total","Total","Black",58.4,8,9426,1284,16143
201415,"Academic year","Regional","E92000001","England","E12000007","London","Total","Total","Chinese",78.2,36.6,451,211,577
201415,"Academic year","Regional","E92000001","England","E12000007","London","Total","Total","Any Other Ethnic Group",56.9,13.5,2166,514,3804
201415,"Academic year","Regional","E92000001","England","E12000007","London","Total","Total","Total",50.8,13,38284,9777,75360
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Free School Meals","White",14.6,2.1,444,65,3039
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Free School Meals","Mixed",29.4,4.2,42,6,143
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Free School Meals","Unknown",17.9,3,12,2,67
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Free School Meals","Asian",50.9,9.4,108,20,212
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Free School Meals","Black",49.2,8.3,65,11,132
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Free School Meals","Chinese",100,33.3,3,1,3
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Free School Meals","Any Other Ethnic Group",39.3,3.6,11,1,28
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Free School Meals","Total",18.9,2.9,685,106,3624
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","All Other Pupils","White",41.8,12.9,14712,4558,35217
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","All Other Pupils","Mixed",55.4,20,680,245,1228
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","All Other Pupils","Unknown",39.2,10.8,199,55,508
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","All Other Pupils","Asian",66.7,18.3,1267,348,1899
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","All Other Pupils","Black",69.9,13,468,87,670
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","All Other Pupils","Chinese",84.5,44.4,158,83,187
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","All Other Pupils","Any Other Ethnic Group",53.3,12,129,29,242
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","All Other Pupils","Total",44.1,13.5,17613,5405,39951
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Total","White",39.6,12.1,15156,4623,38256
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Total","Mixed",52.7,18.3,722,251,1371
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Total","Unknown",36.7,9.9,211,57,575
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Total","Asian",65.1,17.4,1375,368,2111
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Total","Black",66.5,12.2,533,98,802
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Total","Chinese",84.7,44.2,161,84,190
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Total","Any Other Ethnic Group",51.9,11.1,140,30,270
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Female","Total","Total",42,12.6,18298,5511,43575
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Free School Meals","White",10.6,1.6,340,50,3199
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Free School Meals","Mixed",22,2.8,39,5,177
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Free School Meals","Unknown",16.2,4.1,12,3,74
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Free School Meals","Asian",41.2,5.4,84,11,204
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Free School Meals","Black",36,1.6,45,2,125
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Free School Meals","Chinese",57.1,28.6,4,2,7
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Free School Meals","Any Other Ethnic Group",24.1,13.8,7,4,29
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Free School Meals","Total",13.9,2,531,77,3815
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","All Other Pupils","White",34.8,11.1,12757,4075,36629
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","All Other Pupils","Mixed",43.5,17.1,560,220,1288
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","All Other Pupils","Unknown",35,9.7,238,66,680
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","All Other Pupils","Asian",60.9,18.1,1178,350,1934
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","All Other Pupils","Black",49.8,9.5,342,65,687
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","All Other Pupils","Chinese",74.3,32.6,130,57,175
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","All Other Pupils","Any Other Ethnic Group",46.4,15.7,157,53,338
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","All Other Pupils","Total",36.8,11.7,15362,4886,41731
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Total","White",32.9,10.4,13097,4125,39828
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Total","Mixed",40.9,15.4,599,225,1465
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Total","Unknown",33.2,9.2,250,69,754
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Total","Asian",59,16.9,1262,361,2138
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Total","Black",47.7,8.3,387,67,812
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Total","Chinese",73.6,32.4,134,59,182
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Total","Any Other Ethnic Group",44.7,15.5,164,57,367
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Male","Total","Total",34.9,10.9,15893,4963,45546
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Free School Meals","White",12.6,1.8,784,115,6238
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Free School Meals","Mixed",25.3,3.4,81,11,320
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Free School Meals","Unknown",17,3.5,24,5,141
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Free School Meals","Asian",46.2,7.5,192,31,416
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Free School Meals","Black",42.8,5.1,110,13,257
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Free School Meals","Chinese",70,30,7,3,10
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Free School Meals","Any Other Ethnic Group",31.6,8.8,18,5,57
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Free School Meals","Total",16.3,2.5,1216,183,7439
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","White",38.2,12,27469,8633,71846
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Mixed",49.3,18.5,1240,465,2516
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Unknown",36.8,10.2,437,121,1188
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Asian",63.8,18.2,2445,698,3833
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Black",59.7,11.2,810,152,1357
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Chinese",79.6,38.7,288,140,362
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Any Other Ethnic Group",49.3,14.1,286,82,580
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","All Other Pupils","Total",40.4,12.6,32975,10291,81682
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","White",36.2,11.2,28253,8748,78084
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Mixed",46.6,16.8,1321,476,2836
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Unknown",34.7,9.5,461,126,1329
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Asian",62.1,17.2,2637,729,4249
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Black",57,10.2,920,165,1614
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Chinese",79.3,38.4,295,143,372
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Any Other Ethnic Group",47.7,13.7,304,87,637
201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total","Total",38.4,11.8,34191,10474,89121
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","White",15.1,2,346,46,2297
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Mixed",26.6,6.3,21,5,79
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Unknown",16.7,3.3,5,1,30
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Asian",31.4,2.9,11,1,35
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Black",38.2,3.9,39,4,102
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Chinese",25,0,1,0,4
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Any Other Ethnic Group",53.3,20,8,3,15
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Free School Meals","Total",16.8,2.3,431,60,2562
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","White",40.1,11.4,9453,2677,23577
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Mixed",50,19.5,249,97,498
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Unknown",42.6,12,92,26,216
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Asian",63,13.6,209,45,332
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Black",51.7,8.5,91,15,176
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Chinese",77.3,27.3,51,18,66
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Any Other Ethnic Group",57,17.4,49,15,86
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","All Other Pupils","Total",40.9,11.6,10194,2893,24951
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","White",37.9,10.5,9799,2723,25874
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Mixed",46.8,17.7,270,102,577
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Unknown",39.4,11,97,27,246
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Asian",59.9,12.5,220,46,367
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Black",46.8,6.8,130,19,278
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Chinese",74.3,25.7,52,18,70
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Any Other Ethnic Group",56.4,17.8,57,18,101
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Female","Total","Total",38.6,10.7,10625,2953,27513
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","White",12,1.9,282,44,2359
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Mixed",14.9,4.6,13,4,87
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Unknown",13.2,2.6,5,1,38
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Asian",31.8,9.1,14,4,44
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Black",22.9,4.8,19,4,83
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Chinese",100,33.3,3,1,3
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Any Other Ethnic Group",30.8,15.4,4,2,13
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Free School Meals","Total",12.9,2.3,340,60,2627
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","White",32.3,9.9,7858,2398,24316
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Mixed",36.4,11.9,168,55,461
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Unknown",28.6,6.2,60,13,210
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Asian",46.5,13.4,160,46,344
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Black",33.2,3.6,65,7,196
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Chinese",70.9,20.9,61,18,86
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Any Other Ethnic Group",32.3,8.3,31,8,96
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","All Other Pupils","Total",32.7,9.9,8403,2545,25709
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","White",30.5,9.2,8140,2442,26675
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Mixed",33,10.8,181,59,548
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Unknown",26.2,5.6,65,14,248
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Asian",44.8,12.9,174,50,388
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Black",30.1,3.9,84,11,279
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Chinese",71.9,21.3,64,19,89
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Any Other Ethnic Group",32.1,9.2,35,10,109
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Male","Total","Total",30.9,9.2,8743,2605,28336
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","White",13.5,1.9,628,90,4656
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Mixed",20.5,5.4,34,9,166
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Unknown",14.7,2.9,10,2,68
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Asian",31.6,6.3,25,5,79
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Black",31.4,4.3,58,8,185
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Chinese",57.1,14.3,4,1,7
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Any Other Ethnic Group",42.9,17.9,12,5,28
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Free School Meals","Total",14.9,2.3,771,120,5189
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","White",36.1,10.6,17311,5075,47893
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","Mixed",43.5,15.8,417,152,959
201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","All Other Pupils","Unknown",35.7,9.2,152,39,426
